	author	cell type	data	gse	paper	path fastq R1	path fastq R2	protocol short	rep	series	source	species	stage	title	treatment	technical_rep	running_mode
193	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551693_HIC148/SRR1658776_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551693_HIC148/SRR1658776_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551693	B-lymphoblastoids	Homo-sapiens	NA	HIC148	NA	1	Rao
194	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551694_HIC149/SRR1658777_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551694_HIC149/SRR1658777_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551694	B-lymphoblastoids	Homo-sapiens	NA	HIC149	NA	1	Rao
195	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551695_HIC150/SRR1658778_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551695_HIC150/SRR1658778_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551695	B-lymphoblastoids	Homo-sapiens	NA	HIC150	NA	1	Rao
196	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551696_HIC151/SRR1658779_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551696_HIC151/SRR1658779_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551696	B-lymphoblastoids	Homo-sapiens	NA	HIC151	NA	1	Rao
197	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551697_HIC152/SRR1658780_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551697_HIC152/SRR1658780_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551697	B-lymphoblastoids	Homo-sapiens	NA	HIC152	NA	1	Rao
198	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551698_HIC153/SRR1658781_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551698_HIC153/SRR1658781_pass_2.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551698	B-lymphoblastoids	Homo-sapiens	NA	HIC153	NA	1	Rao
199	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551699_HIC154/SRR1658782_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551699_HIC154/SRR1658782_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551699	B-lymphoblastoids	Homo-sapiens	NA	HIC154	NA	1	Rao
200	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551700_HIC155/SRR1658783_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551700_HIC155/SRR1658783_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551700	B-lymphoblastoids	Homo-sapiens	NA	HIC155	NA	1	Rao
201	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551701_HIC156/SRR1658784_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551701_HIC156/SRR1658784_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551701	B-lymphoblastoids	Homo-sapiens	NA	HIC156	NA	1	Rao
202	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551702_HIC157/SRR1658785_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551702_HIC157/SRR1658785_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551702	B-lymphoblastoids	Homo-sapiens	NA	HIC157	NA	1	Rao
203	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551703_HIC158/SRR1658786_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551703_HIC158/SRR1658786_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551703	B-lymphoblastoids	Homo-sapiens	NA	HIC158	NA	1	Rao
204	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551704_HIC159/SRR1658787_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551704_HIC159/SRR1658787_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551704	B-lymphoblastoids	Homo-sapiens	NA	HIC159	NA	1	Rao
205	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551705_HIC160/SRR1658788_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551705_HIC160/SRR1658788_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551705	B-lymphoblastoids	Homo-sapiens	NA	HIC160	NA	1	Rao
206	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551706_HIC161/SRR1658789_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551706_HIC161/SRR1658789_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551706	B-lymphoblastoids	Homo-sapiens	NA	HIC161	NA	1	Rao
207	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551707_HIC162/SRR1658790_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551707_HIC162/SRR1658790_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551707	B-lymphoblastoids	Homo-sapiens	NA	HIC162	NA	1	Rao
208	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551708_HIC163/SRR1658791_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551708_HIC163/SRR1658791_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551708	B-lymphoblastoids	Homo-sapiens	NA	HIC163	NA	1	Rao
209	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551709_HIC164/SRR1658792_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551709_HIC164/SRR1658792_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551709	B-lymphoblastoids	Homo-sapiens	NA	HIC164	NA	1	Rao
210	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551710_HIC165/SRR1658793_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551710_HIC165/SRR1658793_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551710	B-lymphoblastoids	Homo-sapiens	NA	HIC165	NA	1	Rao
211	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551711_HIC166/SRR1658794_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551711_HIC166/SRR1658794_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551711	B-lymphoblastoids	Homo-sapiens	NA	HIC166	NA	1	Rao
212	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551712_HIC167/SRR1658795_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551712_HIC167/SRR1658795_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551712	B-lymphoblastoids	Homo-sapiens	NA	HIC167	NA	1	Rao
213	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551713_HIC168/SRR1658796_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551713_HIC168/SRR1658796_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551713	B-lymphoblastoids	Homo-sapiens	NA	HIC168	NA	1	Rao
214	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551714_HIC169/SRR1658797_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551714_HIC169/SRR1658797_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551714	B-lymphoblastoids	Homo-sapiens	NA	HIC169	NA	1	Rao
215	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551715_HIC170/SRR1658798_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551715_HIC170/SRR1658798_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551715	B-lymphoblastoids	Homo-sapiens	NA	HIC170	NA	1	Rao
216	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551716_HIC171/SRR1658799_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551716_HIC171/SRR1658799_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551716	B-lymphoblastoids	Homo-sapiens	NA	HIC171	NA	1	Rao
217	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551717_HIC172/SRR1658800_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551717_HIC172/SRR1658800_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551717	B-lymphoblastoids	Homo-sapiens	NA	HIC172	NA	1	Rao
218	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551718_HIC173/SRR1658801_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551718_HIC173/SRR1658801_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551718	B-lymphoblastoids	Homo-sapiens	NA	HIC173	NA	1	Rao
219	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551719_HIC174/SRR1658802_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551719_HIC174/SRR1658802_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551719	B-lymphoblastoids	Homo-sapiens	NA	HIC174	NA	1	Rao
220	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551720_HIC175/SRR1658803_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551720_HIC175/SRR1658803_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551720	B-lymphoblastoids	Homo-sapiens	NA	HIC175	NA	1	Rao
221	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551721_HIC176/SRR1658804_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551721_HIC176/SRR1658804_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551721	B-lymphoblastoids	Homo-sapiens	NA	HIC176	NA	1	Rao
222	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551722_HIC177/SRR1658805_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551722_HIC177/SRR1658805_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551722	B-lymphoblastoids	Homo-sapiens	NA	HIC177	NA	1	Rao
223	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551723_HIC178/SRR1658806_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551723_HIC178/SRR1658806_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551723	B-lymphoblastoids	Homo-sapiens	NA	HIC178	NA	1	Rao
224	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551724_HIC179/SRR1658807_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551724_HIC179/SRR1658807_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551724	B-lymphoblastoids	Homo-sapiens	NA	HIC179	NA	1	Rao
225	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551725_HIC180/SRR1658808_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551725_HIC180/SRR1658808_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551725	B-lymphoblastoids	Homo-sapiens	NA	HIC180	NA	1	Rao
226	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551726_HIC181/SRR1658809_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551726_HIC181/SRR1658809_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551726	B-lymphoblastoids	Homo-sapiens	NA	HIC181	NA	1	Rao
227	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551727_HIC182/SRR1658810_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551727_HIC182/SRR1658810_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551727	B-lymphoblastoids	Homo-sapiens	NA	HIC182	NA	1	Rao
228	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551728_HIC183/SRR1658811_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551728_HIC183/SRR1658811_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551728	B-lymphoblastoids	Homo-sapiens	NA	HIC183	NA	1	Rao
229	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551729_HIC184/SRR1658812_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551729_HIC184/SRR1658812_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551729	B-lymphoblastoids	Homo-sapiens	NA	HIC184	NA	1	Rao
230	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551730_HIC185/SRR1658813_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551730_HIC185/SRR1658813_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551730	B-lymphoblastoids	Homo-sapiens	NA	HIC185	NA	1	Rao
231	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551731_HIC186/SRR1658814_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551731_HIC186/SRR1658814_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551731	B-lymphoblastoids	Homo-sapiens	NA	HIC186	NA	1	Rao
232	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551732_HIC187/SRR1658815_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551732_HIC187/SRR1658815_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551732	B-lymphoblastoids	Homo-sapiens	NA	HIC187	NA	1	Rao
233	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551733_HIC188/SRR1658816_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551733_HIC188/SRR1658816_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551733	B-lymphoblastoids	Homo-sapiens	NA	HIC188	NA	1	Rao
234	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551734_HIC189/SRR1658817_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551734_HIC189/SRR1658817_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551734	B-lymphoblastoids	Homo-sapiens	NA	HIC189	NA	1	Rao
235	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551735_HIC190/SRR1658818_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551735_HIC190/SRR1658818_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551735	B-lymphoblastoids	Homo-sapiens	NA	HIC190	NA	1	Rao
236	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551736_HIC191/SRR1658819_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551736_HIC191/SRR1658819_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551736	B-lymphoblastoids	Homo-sapiens	NA	HIC191	NA	1	Rao
237	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551737_HIC192/SRR1658820_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551737_HIC192/SRR1658820_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551737	B-lymphoblastoids	Homo-sapiens	NA	HIC192	NA	1	Rao
238	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551738_HIC193/SRR1658821_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551738_HIC193/SRR1658821_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551738	B-lymphoblastoids	Homo-sapiens	NA	HIC193	NA	1	Rao
239	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551739_HIC194/SRR1658822_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551739_HIC194/SRR1658822_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551739	B-lymphoblastoids	Homo-sapiens	NA	HIC194	NA	1	Rao
240	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551740_HIC195/SRR1658823_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551740_HIC195/SRR1658823_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551740	B-lymphoblastoids	Homo-sapiens	NA	HIC195	NA	1	Rao
241	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551741_HIC196/SRR1658824_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551741_HIC196/SRR1658824_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551741	B-lymphoblastoids	Homo-sapiens	NA	HIC196	NA	1	Rao
242	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551742_HIC197/SRR1658825_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551742_HIC197/SRR1658825_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551742	B-lymphoblastoids	Homo-sapiens	NA	HIC197	NA	1	Rao
243	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551743_HIC198/SRR1658826_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551743_HIC198/SRR1658826_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551743	B-lymphoblastoids	Homo-sapiens	NA	HIC198	NA	1	Rao
244	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551744_HIC199/SRR1658827_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551744_HIC199/SRR1658827_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551744	B-lymphoblastoids	Homo-sapiens	NA	HIC199	NA	1	Rao
245	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551745_HIC200/SRR1658828_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551745_HIC200/SRR1658828_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551745	B-lymphoblastoids	Homo-sapiens	NA	HIC200	NA	1	Rao
246	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551746_HIC201/SRR1658829_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551746_HIC201/SRR1658829_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551746	B-lymphoblastoids	Homo-sapiens	NA	HIC201	NA	1	Rao
247	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551747_HIC041_MiSeq/SRR1658830_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551747_HIC041_MiSeq/SRR1658830_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551747	B-lymphoblastoids	Homo-sapiens	NA	HIC041_MiSeq	NA	1	Rao
248	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551748_HIC042_MiSeq/SRR1658831_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551748_HIC042_MiSeq/SRR1658831_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551748	B-lymphoblastoids	Homo-sapiens	NA	HIC042_MiSeq	NA	1	Rao
249	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551749_HIC048_MiSeq/SRR1658832_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551749_HIC048_MiSeq/SRR1658832_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551749	B-lymphoblastoids	Homo-sapiens	NA	HIC048_MiSeq	NA	1	Rao
